moisture_pct,lux,temperature,humidity_pct,pH,label,label_name
67.5,3573,22.3,64.2,6.03,0,Healthy
68.5,920,23.8,55.9,5.94,6,Light_Deficiency
35.6,5734,18.6,48.5,6.42,1,Water_Stress
89.4,1384,24.6,85.3,5.9,2,Root_Rot_Risk
22.4,4066,22.2,38.9,6.59,1,Water_Stress
87.6,665,19.6,89.7,5.54,2,Root_Rot_Risk
55.0,288,23.6,70.8,6.72,6,Light_Deficiency
70.9,844,21.6,98.2,5.79,4,Fungal_Risk
61.0,4582,19.4,71.1,6.35,0,Healthy
92.6,1743,22.1,82.4,6.97,2,Root_Rot_Risk
65.1,4032,26.1,63.9,6.75,0,Healthy
72.9,687,20.8,93.9,6.18,4,Fungal_Risk
96.1,805,19.2,85.1,5.64,2,Root_Rot_Risk
63.7,708,19.8,97.4,5.85,4,Fungal_Risk
58.8,1762,21.6,50.4,4.96,5,Nutrient_Deficiency
37.4,5164,36.6,33.9,6.78,3,Heat_Stress
65.1,3154,22.2,74.4,6.16,0,Healthy
66.0,3380,23.5,68.2,6.19,0,Healthy
61.5,4205,18.7,66.3,6.28,0,Healthy
67.5,4559,24.2,66.9,6.39,0,Healthy
76.3,509,23.9,95.0,6.3,4,Fungal_Risk
89.8,817,20.7,90.3,6.63,2,Root_Rot_Risk
45.0,2822,34.4,34.1,6.67,3,Heat_Stress
57.0,1764,23.6,58.3,4.97,5,Nutrient_Deficiency
74.4,884,20.8,98.6,6.0,4,Fungal_Risk
12.7,2707,19.8,36.5,6.45,1,Water_Stress
89.3,1217,17.9,85.0,5.55,2,Root_Rot_Risk
20.4,2350,33.2,35.3,6.68,1,Water_Stress
79.2,1063,24.1,88.9,6.36,4,Fungal_Risk
16.8,5290,19.7,42.3,6.71,1,Water_Stress
54.2,6739,38.6,27.0,6.51,3,Heat_Stress
62.9,347,18.3,71.8,6.6,6,Light_Deficiency
28.0,2997,32.8,43.6,5.9,1,Water_Stress
34.9,3403,33.5,23.0,6.64,3,Heat_Stress
67.0,3866,19.9,64.5,6.43,0,Healthy
53.3,3122,19.7,60.4,4.48,5,Nutrient_Deficiency
33.6,3184,35.9,34.8,6.67,3,Heat_Stress
68.1,3980,23.4,60.9,4.77,5,Nutrient_Deficiency
10.3,3837,33.0,54.0,6.62,1,Water_Stress
62.0,3168,22.3,62.0,6.37,0,Healthy
23.4,1998,21.0,44.1,6.59,1,Water_Stress
90.5,1345,19.8,84.8,5.72,2,Root_Rot_Risk
24.5,4456,21.2,27.0,6.82,1,Water_Stress
52.6,3310,26.2,56.5,5.1,5,Nutrient_Deficiency
61.0,4603,23.1,73.7,6.2,0,Healthy
52.2,2043,23.8,63.2,4.77,5,Nutrient_Deficiency
60.9,3249,21.8,69.5,6.21,0,Healthy
68.4,762,20.3,98.1,6.46,4,Fungal_Risk
91.3,1048,21.6,82.3,6.89,2,Root_Rot_Risk
91.3,866,25.5,90.1,6.86,2,Root_Rot_Risk
54.1,1816,19.3,64.1,4.98,5,Nutrient_Deficiency
66.1,4516,21.7,77.1,6.58,0,Healthy
49.6,5876,38.5,35.3,5.84,3,Heat_Stress
60.5,4048,26.6,67.1,6.67,0,Healthy
60.9,4391,26.7,74.2,6.57,0,Healthy
66.5,3280,20.7,67.5,6.51,0,Healthy
43.7,4982,39.2,33.4,6.69,3,Heat_Stress
77.6,705,20.9,92.0,6.51,4,Fungal_Risk
41.2,4024,37.2,25.7,6.06,3,Heat_Stress
78.8,989,19.1,96.8,5.9,4,Fungal_Risk
64.5,1504,22.0,100.0,6.32,4,Fungal_Risk
50.9,2665,36.0,37.5,6.77,3,Heat_Stress
87.1,1463,19.9,80.9,6.85,2,Root_Rot_Risk
69.4,1063,21.9,92.4,6.69,4,Fungal_Risk
68.3,795,22.5,91.2,6.64,4,Fungal_Risk
38.8,3234,38.9,21.2,5.97,3,Heat_Stress
96.9,644,18.5,93.4,6.51,2,Root_Rot_Risk
65.9,3135,21.2,70.1,6.82,0,Healthy
62.5,861,18.8,66.0,6.1,6,Light_Deficiency
61.1,4269,20.3,75.1,6.68,0,Healthy
84.8,1861,22.4,89.6,5.51,2,Root_Rot_Risk
12.0,5761,28.8,40.3,6.55,1,Water_Stress
39.4,2583,19.3,72.9,4.52,5,Nutrient_Deficiency
66.2,3232,25.8,62.0,6.56,0,Healthy
33.7,4183,39.4,30.7,6.72,3,Heat_Stress
61.3,4656,24.8,64.0,6.45,0,Healthy
61.3,671,25.1,62.8,6.3,6,Light_Deficiency
63.8,4192,21.9,74.5,6.61,0,Healthy
56.8,485,23.3,72.6,6.09,6,Light_Deficiency
98.1,714,21.6,80.8,5.58,2,Root_Rot_Risk
69.4,3163,21.9,62.5,5.96,0,Healthy
37.5,6690,39.4,22.3,6.29,3,Heat_Stress
62.0,4482,19.1,63.5,6.37,0,Healthy
73.4,1122,20.8,99.1,6.2,4,Fungal_Risk
64.5,3861,21.9,67.4,6.33,0,Healthy
69.0,3188,18.2,61.6,6.8,0,Healthy
78.8,1486,23.9,98.7,6.48,4,Fungal_Risk
52.5,2826,20.6,52.1,4.55,5,Nutrient_Deficiency
69.0,120,17.2,61.9,6.36,6,Light_Deficiency
22.4,2030,29.5,31.4,6.32,1,Water_Stress
57.3,3017,25.0,61.3,5.1,5,Nutrient_Deficiency
54.7,3037,27.0,56.9,5.16,5,Nutrient_Deficiency
42.7,5487,32.3,31.0,6.18,3,Heat_Stress
89.0,1607,21.6,82.0,6.3,2,Root_Rot_Risk
69.0,4090,18.5,67.8,6.09,0,Healthy
46.5,6127,32.6,35.2,5.88,3,Heat_Stress
31.4,6122,36.0,24.6,6.28,3,Heat_Stress
33.7,7075,37.7,38.3,6.72,3,Heat_Stress
31.5,3744,36.5,37.1,6.77,3,Heat_Stress
49.7,474,18.7,59.4,5.8,6,Light_Deficiency
62.8,1040,24.1,70.3,5.89,6,Light_Deficiency
64.7,1433,22.3,87.8,6.38,4,Fungal_Risk
68.6,938,19.8,64.6,6.23,6,Light_Deficiency
76.6,255,19.3,95.1,6.43,4,Fungal_Risk
62.9,478,19.7,61.4,6.35,6,Light_Deficiency
46.2,3903,33.3,26.5,5.76,3,Heat_Stress
69.1,359,24.3,94.0,6.28,4,Fungal_Risk
71.2,1239,23.9,97.7,5.87,4,Fungal_Risk
60.5,3962,24.7,74.6,6.66,0,Healthy
67.3,1473,21.7,91.1,6.26,4,Fungal_Risk
66.9,3576,21.7,70.4,6.71,0,Healthy
16.0,2164,17.7,54.5,6.27,1,Water_Stress
52.1,5372,41.3,27.3,5.97,3,Heat_Stress
66.0,4773,25.1,78.8,6.13,0,Healthy
56.4,905,22.0,66.8,6.8,6,Light_Deficiency
57.1,163,20.8,56.2,6.21,6,Light_Deficiency
53.6,511,19.8,67.8,6.44,6,Light_Deficiency
25.1,3345,31.5,41.5,6.32,1,Water_Stress
61.2,412,20.0,88.5,6.31,4,Fungal_Risk
64.7,456,21.5,97.4,6.17,4,Fungal_Risk
99.6,1828,21.2,81.4,6.91,2,Root_Rot_Risk
74.8,914,23.8,98.8,6.65,4,Fungal_Risk
96.5,716,23.8,87.1,6.75,2,Root_Rot_Risk
61.9,3205,20.5,66.3,6.14,0,Healthy
22.7,4238,30.4,43.3,5.88,1,Water_Stress
53.0,467,15.6,70.6,5.83,6,Light_Deficiency
91.1,1628,23.3,91.8,5.74,2,Root_Rot_Risk
70.8,1218,23.7,85.5,6.29,4,Fungal_Risk
15.7,4426,29.3,54.9,6.71,1,Water_Stress
42.5,1969,20.0,54.0,4.72,5,Nutrient_Deficiency
46.3,4487,34.3,23.4,6.12,3,Heat_Stress
44.2,5287,38.6,35.7,6.26,3,Heat_Stress
86.6,1027,23.8,92.1,5.87,2,Root_Rot_Risk
42.9,2772,26.2,65.6,4.63,5,Nutrient_Deficiency
63.0,954,19.3,67.0,6.2,6,Light_Deficiency
93.9,646,19.7,80.4,6.65,2,Root_Rot_Risk
54.0,4094,33.6,30.9,6.55,3,Heat_Stress
69.1,786,21.2,66.3,5.94,6,Light_Deficiency
98.4,1404,24.1,94.9,5.89,2,Root_Rot_Risk
42.1,7276,35.2,21.1,5.73,3,Heat_Stress
68.9,3852,18.5,78.6,6.07,0,Healthy
62.7,4908,18.8,65.5,6.44,0,Healthy
17.0,5421,32.9,32.6,6.63,1,Water_Stress
64.0,4720,26.0,69.5,6.39,0,Healthy
63.3,3144,22.6,70.0,6.34,0,Healthy
63.8,351,18.9,71.7,6.75,6,Light_Deficiency
74.8,795,18.3,100.0,6.18,4,Fungal_Risk
63.1,593,23.9,91.0,6.66,4,Fungal_Risk
52.6,934,21.6,59.8,6.27,6,Light_Deficiency
70.4,1246,20.0,85.8,6.01,4,Fungal_Risk
79.1,559,23.2,86.9,6.51,4,Fungal_Risk
93.0,831,20.3,95.2,6.26,2,Root_Rot_Risk
55.1,4000,21.6,56.1,4.63,5,Nutrient_Deficiency
12.8,5756,18.2,33.4,5.95,1,Water_Stress
64.5,3441,19.9,68.9,6.25,0,Healthy
60.3,3771,24.8,62.5,6.32,0,Healthy
95.2,739,18.9,82.8,6.16,2,Root_Rot_Risk
46.3,4040,18.5,56.6,4.66,5,Nutrient_Deficiency
30.5,3398,38.7,19.9,6.56,3,Heat_Stress
66.6,302,16.3,66.3,6.55,6,Light_Deficiency
63.6,4027,19.5,70.5,6.09,0,Healthy
78.4,1089,24.8,88.5,5.87,4,Fungal_Risk
98.9,1622,24.6,84.6,5.84,2,Root_Rot_Risk
16.7,3954,23.9,29.8,6.52,1,Water_Stress
62.0,3365,25.6,78.7,6.2,0,Healthy
61.6,4504,22.1,66.9,6.36,0,Healthy
42.0,3796,19.3,71.6,4.84,5,Nutrient_Deficiency
57.5,860,19.4,75.4,5.81,6,Light_Deficiency
10.4,4700,22.2,32.4,5.98,1,Water_Stress
60.3,3117,24.4,50.6,5.05,5,Nutrient_Deficiency
57.7,776,15.8,71.8,5.9,6,Light_Deficiency
51.8,2730,35.5,39.5,6.08,3,Heat_Stress
61.2,87,16.6,66.8,5.8,6,Light_Deficiency
29.8,3277,33.8,44.2,6.02,1,Water_Stress
61.9,840,23.6,91.8,6.66,4,Fungal_Risk
45.3,4435,39.4,39.2,6.25,3,Heat_Stress
43.0,2846,25.1,57.0,4.65,5,Nutrient_Deficiency
46.4,4465,39.7,31.8,6.22,3,Heat_Stress
91.7,1496,18.4,87.5,6.02,2,Root_Rot_Risk
90.8,1407,19.1,82.6,6.77,2,Root_Rot_Risk
66.0,635,23.6,75.7,6.18,6,Light_Deficiency
59.8,2121,24.1,64.5,4.67,5,Nutrient_Deficiency
60.9,4926,18.3,70.2,6.56,0,Healthy
50.4,3757,18.9,70.9,4.87,5,Nutrient_Deficiency
66.3,3225,23.5,59.9,6.07,0,Healthy
33.0,2826,38.8,37.0,5.88,3,Heat_Stress
95.9,1028,22.2,88.7,6.68,2,Root_Rot_Risk
16.4,4657,23.6,37.3,6.29,1,Water_Stress
96.6,1245,20.8,90.3,6.37,2,Root_Rot_Risk
73.7,1116,23.7,87.9,6.08,4,Fungal_Risk
27.8,3385,24.5,48.1,5.88,1,Water_Stress
15.5,2644,23.1,39.3,6.61,1,Water_Stress
46.2,2556,41.2,28.5,6.27,3,Heat_Stress
66.2,1967,21.5,55.5,5.1,5,Nutrient_Deficiency
66.8,3970,24.5,74.3,4.57,5,Nutrient_Deficiency
19.1,3864,27.5,31.5,5.97,1,Water_Stress
98.1,506,20.1,88.3,6.6,2,Root_Rot_Risk
71.8,640,21.8,86.7,6.06,4,Fungal_Risk
54.5,479,19.6,75.2,6.51,6,Light_Deficiency
20.3,5854,18.4,35.0,5.89,1,Water_Stress
64.0,2860,24.7,52.4,5.36,5,Nutrient_Deficiency
60.6,351,19.9,90.2,6.63,4,Fungal_Risk
19.8,2167,31.5,54.1,6.68,1,Water_Stress
69.9,1154,18.3,92.7,5.96,4,Fungal_Risk
63.8,1457,24.3,94.7,6.74,4,Fungal_Risk
19.1,2830,33.4,49.2,6.67,1,Water_Stress
62.9,382,23.5,99.6,6.16,4,Fungal_Risk
65.2,3278,26.2,65.9,6.53,0,Healthy
61.6,549,19.0,73.6,6.31,6,Light_Deficiency
65.9,2955,22.6,53.9,4.88,5,Nutrient_Deficiency
61.5,848,21.8,72.5,6.45,6,Light_Deficiency
12.1,5292,19.5,42.2,6.54,1,Water_Stress
26.0,5584,32.8,34.7,6.64,1,Water_Stress
75.7,1389,22.7,95.4,5.81,4,Fungal_Risk
80.6,1407,22.9,93.6,6.28,4,Fungal_Risk
30.2,5051,34.7,26.8,6.55,1,Water_Stress
66.1,3550,20.3,68.1,6.28,0,Healthy
67.0,190,21.8,62.8,6.54,6,Light_Deficiency
61.2,2938,27.1,59.1,4.72,5,Nutrient_Deficiency
66.3,4247,23.8,71.7,6.02,0,Healthy
18.8,5791,32.5,36.0,6.27,1,Water_Stress
44.2,5611,35.2,26.9,6.33,3,Heat_Stress
15.6,4719,27.5,45.5,5.88,1,Water_Stress
67.4,3448,25.4,60.8,6.14,0,Healthy
91.5,982,24.3,89.0,6.56,2,Root_Rot_Risk
19.7,5236,32.8,52.7,6.37,1,Water_Stress
56.9,1826,21.4,54.9,5.29,5,Nutrient_Deficiency
42.8,4544,34.2,39.1,6.5,3,Heat_Stress
62.8,3739,22.3,66.7,6.69,0,Healthy
96.3,607,25.8,96.3,6.7,2,Root_Rot_Risk
20.0,1790,25.1,45.7,5.93,1,Water_Stress
63.5,3629,20.0,62.5,6.63,0,Healthy
67.7,4236,22.8,72.8,6.44,0,Healthy
64.5,3473,22.5,66.7,5.2,5,Nutrient_Deficiency
42.5,2828,26.0,70.0,4.73,5,Nutrient_Deficiency
30.9,2629,38.5,34.5,6.09,3,Heat_Stress
49.0,2694,18.5,60.2,5.15,5,Nutrient_Deficiency
60.5,963,24.8,95.6,5.91,4,Fungal_Risk
95.3,1260,20.6,86.0,6.02,2,Root_Rot_Risk
61.6,3255,20.4,61.8,5.18,5,Nutrient_Deficiency
21.6,2746,21.3,50.0,5.99,1,Water_Stress
38.8,5495,34.1,23.6,6.29,3,Heat_Stress
61.1,3602,27.4,61.5,6.39,0,Healthy
90.2,1159,19.1,85.1,7.02,2,Root_Rot_Risk
40.4,5312,33.0,33.2,6.15,3,Heat_Stress
61.5,3307,24.5,66.9,6.29,0,Healthy
42.1,4903,41.1,38.7,5.83,3,Heat_Stress
42.4,3330,18.0,51.5,5.08,5,Nutrient_Deficiency
65.7,3872,21.7,78.4,6.49,0,Healthy
29.9,2634,30.8,51.6,6.33,1,Water_Stress
53.0,3898,19.7,66.5,4.55,5,Nutrient_Deficiency
61.3,4709,25.1,77.3,6.27,0,Healthy
60.6,998,24.3,72.4,6.17,6,Light_Deficiency
64.7,547,17.4,68.9,6.7,6,Light_Deficiency
55.3,214,17.7,66.0,6.82,6,Light_Deficiency
55.7,2182,23.7,69.5,4.67,5,Nutrient_Deficiency
11.2,5166,25.9,54.0,5.97,1,Water_Stress
99.0,1943,19.8,88.5,6.98,2,Root_Rot_Risk
71.4,858,24.4,91.6,5.87,4,Fungal_Risk
56.8,843,21.8,63.4,6.18,6,Light_Deficiency
50.0,564,23.3,61.0,5.99,6,Light_Deficiency
77.4,1400,23.3,95.3,6.17,4,Fungal_Risk
15.1,5109,33.5,47.3,6.58,1,Water_Stress
73.0,363,23.0,97.8,5.99,4,Fungal_Risk
52.1,3766,17.8,61.4,5.18,5,Nutrient_Deficiency
43.9,3090,25.4,66.3,5.34,5,Nutrient_Deficiency
41.8,4505,40.6,34.3,5.93,3,Heat_Stress
32.3,4673,35.3,26.3,6.32,3,Heat_Stress
94.0,856,25.8,94.2,6.15,2,Root_Rot_Risk
65.3,296,17.4,63.6,6.42,6,Light_Deficiency
35.8,5787,35.3,21.6,6.25,3,Heat_Stress
36.5,6205,40.0,24.3,6.26,3,Heat_Stress
65.5,994,16.4,58.4,6.52,6,Light_Deficiency
19.6,1633,34.2,32.5,6.45,1,Water_Stress
67.3,868,18.7,94.9,6.7,4,Fungal_Risk
58.3,771,16.5,58.9,6.28,6,Light_Deficiency
57.1,150,23.8,59.7,6.14,6,Light_Deficiency
96.0,1745,22.2,87.2,6.51,2,Root_Rot_Risk
64.8,3208,21.8,70.0,4.75,5,Nutrient_Deficiency
69.4,3366,20.4,76.3,6.21,0,Healthy
27.4,2455,22.7,39.7,6.23,1,Water_Stress
74.7,1367,23.5,91.1,6.39,4,Fungal_Risk
26.0,4438,25.6,25.7,6.44,1,Water_Stress
14.7,5536,18.8,25.6,5.86,1,Water_Stress
61.6,3049,21.8,80.6,6.81,0,Healthy
32.1,4113,28.8,48.8,6.33,1,Water_Stress
12.2,4344,29.9,47.0,6.63,1,Water_Stress
76.6,1007,20.6,87.7,6.64,4,Fungal_Risk
91.6,975,22.5,91.9,6.64,2,Root_Rot_Risk
86.5,1061,23.0,85.9,6.02,2,Root_Rot_Risk
64.3,4858,25.3,80.6,6.57,0,Healthy
99.1,1090,25.7,88.0,6.88,2,Root_Rot_Risk
67.2,900,19.5,86.5,6.66,4,Fungal_Risk
65.3,3480,25.3,61.2,6.05,0,Healthy
90.6,775,20.4,87.4,6.79,2,Root_Rot_Risk
30.5,5627,38.9,25.7,5.92,3,Heat_Stress
54.2,248,19.7,55.8,6.65,6,Light_Deficiency
76.9,723,20.2,98.6,5.97,4,Fungal_Risk
76.3,510,20.7,94.9,6.13,4,Fungal_Risk
85.4,1402,19.6,90.2,5.57,2,Root_Rot_Risk
13.6,3444,21.4,37.9,5.86,1,Water_Stress
92.5,471,22.3,85.1,5.87,2,Root_Rot_Risk
51.2,3537,40.4,36.5,6.73,3,Heat_Stress
62.8,4694,23.3,61.0,6.42,0,Healthy
39.5,6770,34.6,22.5,6.55,3,Heat_Stress
11.8,4582,20.9,35.6,6.04,1,Water_Stress
30.1,2226,21.6,26.8,6.04,1,Water_Stress
67.5,3059,21.5,69.2,6.6,0,Healthy
67.0,4278,24.6,66.1,6.51,0,Healthy
49.0,2562,24.5,51.4,5.31,5,Nutrient_Deficiency
12.5,4079,26.8,41.5,6.46,1,Water_Stress
51.2,6436,34.8,33.5,6.1,3,Heat_Stress
85.4,1693,23.8,83.9,6.89,2,Root_Rot_Risk
97.7,786,25.5,84.7,6.35,2,Root_Rot_Risk
30.0,6086,39.3,29.0,6.22,3,Heat_Stress
12.6,2105,25.0,48.5,5.9,1,Water_Stress
89.8,1740,23.9,91.6,6.38,2,Root_Rot_Risk
65.2,1408,19.6,89.0,6.72,4,Fungal_Risk
68.6,3323,26.0,75.6,6.31,0,Healthy
63.7,847,16.1,69.4,5.87,6,Light_Deficiency
54.5,5932,38.1,24.5,5.85,3,Heat_Stress
66.7,3694,18.2,59.5,5.21,5,Nutrient_Deficiency
21.6,2514,26.1,32.6,5.85,1,Water_Stress
59.1,842,24.8,62.5,5.92,6,Light_Deficiency
85.8,1830,18.7,88.8,6.81,2,Root_Rot_Risk
56.7,908,16.7,62.8,6.57,6,Light_Deficiency
58.1,134,19.0,57.9,6.05,6,Light_Deficiency
95.3,555,20.7,93.1,5.57,2,Root_Rot_Risk
95.3,1183,23.9,89.8,5.94,2,Root_Rot_Risk
8.5,3087,19.6,54.3,6.49,1,Water_Stress
46.7,2611,39.3,25.5,6.22,3,Heat_Stress
31.4,3144,33.3,37.9,6.6,1,Water_Stress
76.4,657,19.0,91.4,6.16,4,Fungal_Risk
98.6,1864,21.5,80.8,6.51,2,Root_Rot_Risk
91.4,2011,24.6,85.9,6.03,2,Root_Rot_Risk
12.2,5117,24.6,37.0,6.82,1,Water_Stress
67.1,993,15.4,59.6,5.78,6,Light_Deficiency
77.3,722,18.7,90.5,6.58,4,Fungal_Risk
50.5,5315,33.7,35.9,6.5,3,Heat_Stress
61.2,1059,19.3,91.3,6.73,4,Fungal_Risk
59.0,192,17.1,61.3,6.31,6,Light_Deficiency
42.9,6298,40.5,21.6,6.28,3,Heat_Stress
29.7,6086,28.7,35.3,6.51,1,Water_Stress
66.9,3788,20.9,66.9,6.57,0,Healthy
54.5,728,15.4,71.2,6.3,6,Light_Deficiency
22.2,3647,33.3,38.9,5.86,1,Water_Stress
68.2,3822,25.5,75.2,6.12,0,Healthy
68.9,4258,20.2,63.5,6.21,0,Healthy
58.0,390,24.6,56.7,6.48,6,Light_Deficiency
60.9,4250,18.5,63.7,6.18,0,Healthy
54.1,4876,38.4,23.4,6.11,3,Heat_Stress
76.2,721,20.1,93.9,6.29,4,Fungal_Risk
12.5,2275,23.9,29.3,6.3,1,Water_Stress
32.3,4087,35.1,31.9,6.06,3,Heat_Stress
53.7,289,18.2,66.1,5.76,6,Light_Deficiency
60.7,3631,21.5,76.2,6.73,0,Healthy
36.8,3082,39.8,25.9,6.25,3,Heat_Stress
67.4,4304,22.7,71.5,6.63,0,Healthy
66.2,3267,25.1,51.9,5.07,5,Nutrient_Deficiency
95.8,1858,23.1,80.8,5.64,2,Root_Rot_Risk
68.0,3517,23.6,72.8,6.76,0,Healthy
62.7,3533,27.0,68.6,6.42,0,Healthy
67.5,158,21.8,71.1,6.54,6,Light_Deficiency
60.1,4706,25.3,79.7,6.63,0,Healthy
63.7,637,17.7,61.2,6.35,6,Light_Deficiency
61.3,3024,18.2,67.3,6.77,0,Healthy
37.4,5928,35.4,35.0,6.6,3,Heat_Stress
60.3,2331,19.0,64.7,4.72,5,Nutrient_Deficiency
66.5,537,20.8,93.5,6.36,4,Fungal_Risk
12.5,2359,28.6,25.6,6.42,1,Water_Stress
43.6,6559,33.6,33.1,6.06,3,Heat_Stress
67.6,337,15.6,75.2,6.1,6,Light_Deficiency
63.1,386,15.9,68.3,6.24,6,Light_Deficiency
52.2,2699,31.6,31.1,6.33,3,Heat_Stress
49.6,1619,18.6,52.5,4.71,5,Nutrient_Deficiency
63.2,4640,18.4,70.5,6.21,0,Healthy
63.9,3989,17.8,69.4,6.3,0,Healthy
16.6,1628,24.9,42.3,5.9,1,Water_Stress
64.5,4074,20.7,70.9,6.06,0,Healthy
31.3,4361,18.6,42.8,6.11,1,Water_Stress
97.7,1932,20.6,91.9,6.45,2,Root_Rot_Risk
60.5,752,18.3,65.9,6.23,6,Light_Deficiency
61.6,4842,22.1,66.8,6.14,0,Healthy
69.3,803,22.0,65.4,6.49,6,Light_Deficiency
68.1,1195,21.1,93.9,6.63,4,Fungal_Risk
47.3,3939,19.2,54.8,4.66,5,Nutrient_Deficiency
65.5,3299,25.6,70.2,6.1,0,Healthy
69.3,4470,19.2,79.5,6.32,0,Healthy
24.1,4592,28.1,44.3,6.54,1,Water_Stress
60.6,1412,19.2,88.4,5.88,4,Fungal_Risk
27.5,3021,28.6,39.6,6.65,1,Water_Stress
65.8,870,25.3,74.1,6.55,6,Light_Deficiency
25.6,4655,32.0,48.5,6.19,1,Water_Stress
69.9,1000,20.2,99.9,6.14,4,Fungal_Risk
69.4,3974,22.6,66.2,6.53,0,Healthy
85.7,1998,23.8,85.2,6.36,2,Root_Rot_Risk
68.8,3162,19.3,69.9,6.19,0,Healthy
30.4,5580,22.7,46.5,6.8,1,Water_Stress
42.2,2527,21.3,73.8,4.57,5,Nutrient_Deficiency
70.8,923,24.0,100.0,6.42,4,Fungal_Risk
15.3,2691,31.7,39.5,6.43,1,Water_Stress
29.7,3961,32.7,46.3,6.18,1,Water_Stress
97.4,1230,26.2,90.8,5.96,2,Root_Rot_Risk
65.7,3140,21.1,78.5,6.82,0,Healthy
59.8,2932,24.2,74.3,6.46,0,Healthy
60.7,3786,23.8,69.9,6.14,0,Healthy
70.4,3579,20.1,71.3,6.5,0,Healthy
54.8,3359,18.5,52.1,4.75,5,Nutrient_Deficiency
38.6,6231,32.8,23.3,6.39,3,Heat_Stress
61.0,814,21.1,71.6,6.88,6,Light_Deficiency
13.6,1710,27.8,52.0,6.16,1,Water_Stress
23.2,2466,32.7,35.1,5.9,1,Water_Stress
79.6,1041,24.0,97.7,5.8,4,Fungal_Risk
67.9,1699,24.4,58.1,4.81,5,Nutrient_Deficiency
85.7,871,24.1,88.2,5.43,2,Root_Rot_Risk
52.9,623,15.3,62.1,5.89,6,Light_Deficiency
57.8,2232,19.2,64.4,5.09,5,Nutrient_Deficiency
22.6,2745,24.9,28.9,6.59,1,Water_Stress
15.0,5950,31.9,43.9,5.92,1,Water_Stress
67.9,472,24.0,98.9,6.62,4,Fungal_Risk
87.8,1179,17.6,81.1,6.13,2,Root_Rot_Risk
91.2,1183,21.8,88.1,6.63,2,Root_Rot_Risk
55.3,575,16.6,72.1,5.89,6,Light_Deficiency
64.2,4221,18.2,79.6,6.59,0,Healthy
61.8,3081,24.1,71.0,6.84,0,Healthy
85.2,1248,21.3,92.1,6.68,2,Root_Rot_Risk
52.3,629,15.6,63.2,6.75,6,Light_Deficiency
54.3,232,24.4,57.1,6.42,6,Light_Deficiency
72.6,797,20.8,99.0,6.49,4,Fungal_Risk
78.5,616,21.0,90.0,5.87,4,Fungal_Risk
54.5,555,25.1,73.5,6.65,6,Light_Deficiency
74.6,383,21.9,97.2,5.91,4,Fungal_Risk
65.7,4660,18.9,67.2,6.3,0,Healthy
79.4,1130,24.1,88.0,5.93,4,Fungal_Risk
60.4,4599,18.8,66.0,6.35,0,Healthy
68.2,4028,20.0,69.7,6.74,0,Healthy
74.3,310,21.6,88.8,6.69,4,Fungal_Risk
58.1,361,20.6,56.7,6.46,6,Light_Deficiency
62.1,789,24.5,89.9,6.42,4,Fungal_Risk
67.9,1341,20.9,95.9,6.6,4,Fungal_Risk
55.9,801,22.1,61.9,5.96,6,Light_Deficiency
78.5,1323,20.2,97.7,6.12,4,Fungal_Risk
61.8,896,23.5,87.1,5.93,4,Fungal_Risk
60.2,2811,24.6,61.4,4.88,5,Nutrient_Deficiency
52.7,1564,20.1,53.9,5.03,5,Nutrient_Deficiency
44.7,3170,25.9,56.2,4.55,5,Nutrient_Deficiency
28.0,2552,22.7,35.1,6.57,1,Water_Stress
65.9,764,24.6,100.0,5.91,4,Fungal_Risk
50.0,4367,34.8,37.3,5.87,3,Heat_Stress
92.2,1781,19.5,82.2,6.08,2,Root_Rot_Risk
60.2,3374,23.2,51.5,4.72,5,Nutrient_Deficiency
55.1,5672,35.2,26.1,6.63,3,Heat_Stress
67.0,4588,18.6,74.9,6.23,0,Healthy
72.3,1423,22.7,88.0,6.76,4,Fungal_Risk
56.6,2711,18.3,56.2,4.74,5,Nutrient_Deficiency
87.5,553,26.1,91.9,6.05,2,Root_Rot_Risk
67.6,2685,25.2,62.8,4.8,5,Nutrient_Deficiency
55.3,3692,19.2,61.4,5.31,5,Nutrient_Deficiency
43.2,1963,26.2,51.6,5.28,5,Nutrient_Deficiency
75.2,631,23.5,88.7,6.15,4,Fungal_Risk
68.7,4569,24.2,64.4,6.34,0,Healthy
11.0,5058,27.9,42.1,6.64,1,Water_Stress
62.0,1083,22.6,95.7,6.38,4,Fungal_Risk
64.9,5063,21.9,64.5,6.25,0,Healthy
85.9,755,18.8,81.3,6.33,2,Root_Rot_Risk
48.1,3843,23.2,69.0,5.0,5,Nutrient_Deficiency
55.0,258,24.5,70.1,5.83,6,Light_Deficiency
47.7,1514,24.1,54.8,5.25,5,Nutrient_Deficiency
30.4,2069,33.5,28.4,6.49,3,Heat_Stress
72.4,347,19.3,97.8,6.73,4,Fungal_Risk
60.3,3852,20.9,67.9,6.11,0,Healthy
66.3,4087,26.0,66.3,6.34,0,Healthy
65.1,261,18.9,95.5,6.47,4,Fungal_Risk
47.6,2205,21.4,60.8,5.4,5,Nutrient_Deficiency
65.1,4573,22.6,62.2,6.64,0,Healthy
90.1,1045,19.8,88.9,5.64,2,Root_Rot_Risk
31.4,6772,39.0,29.7,5.81,3,Heat_Stress
70.2,458,22.8,68.1,5.76,6,Light_Deficiency
97.5,1841,20.0,88.6,5.81,2,Root_Rot_Risk
