moisture_pct,lux,temperature,humidity_pct,growth_stage,label,label_name
29.1,4490,32.0,44.2,1,1,Water_Stress
53.0,5610,34.2,28.6,5,3,Heat_Stress
93.5,1674,17.7,61.1,0,5,Over_Watering
99.8,1362,19.1,88.1,2,5,Over_Watering
16.2,615,37.6,45.2,0,1,Water_Stress
98.3,1654,18.2,96.0,1,2,Root_Rot_Risk
74.1,1105,20.7,92.2,3,4,Fungal_Risk
64.6,760,23.3,73.6,0,6,Light_Deficiency
25.1,2995,36.6,34.5,2,1,Water_Stress
89.1,3603,25.3,62.3,0,5,Over_Watering
67.8,158,25.1,90.0,4,4,Fungal_Risk
11.8,3015,23.4,74.1,2,1,Water_Stress
74.8,1070,19.4,98.1,0,4,Fungal_Risk
61.9,1088,18.9,90.9,2,4,Fungal_Risk
36.0,1464,26.7,58.8,0,1,Water_Stress
64.7,1379,23.7,89.5,2,4,Fungal_Risk
49.8,2707,24.7,58.6,5,0,Healthy
70.5,75,20.2,66.6,3,6,Light_Deficiency
97.7,1684,19.3,73.6,0,5,Over_Watering
65.6,415,20.8,65.2,5,6,Light_Deficiency
33.4,2441,33.3,70.1,1,1,Water_Stress
13.5,5778,35.2,59.9,2,1,Water_Stress
78.0,1293,25.0,95.2,0,4,Fungal_Risk
70.1,474,19.3,95.3,0,4,Fungal_Risk
14.6,2322,29.6,58.3,5,1,Water_Stress
62.0,5083,23.7,68.0,4,0,Healthy
71.6,465,14.9,63.3,1,6,Light_Deficiency
87.0,3448,27.1,68.2,4,5,Over_Watering
58.1,4402,25.1,68.2,2,0,Healthy
34.2,1531,36.9,60.9,2,1,Water_Stress
36.9,5705,42.0,29.8,3,3,Heat_Stress
26.4,2933,37.5,41.8,5,1,Water_Stress
58.2,5040,25.0,59.9,4,0,Healthy
96.1,890,17.5,85.7,1,2,Root_Rot_Risk
37.3,5371,32.8,27.7,2,1,Water_Stress
94.2,1505,17.8,80.3,0,5,Over_Watering
30.8,6695,41.7,33.5,4,3,Heat_Stress
49.5,3155,25.0,66.2,5,0,Healthy
87.6,1501,21.0,87.7,0,2,Root_Rot_Risk
34.7,5825,33.0,42.4,3,1,Water_Stress
57.3,2877,19.7,60.6,5,0,Healthy
72.8,5650,25.2,61.0,3,0,Healthy
93.5,4170,20.2,82.8,0,5,Over_Watering
96.6,3885,20.0,68.6,0,5,Over_Watering
34.6,6155,36.5,39.6,3,3,Heat_Stress
89.9,4483,20.0,84.9,1,5,Over_Watering
81.7,464,20.0,93.7,0,4,Fungal_Risk
86.8,1449,18.3,91.0,3,2,Root_Rot_Risk
99.3,3282,27.5,68.7,1,5,Over_Watering
27.3,2253,21.3,51.7,5,1,Water_Stress
39.9,5347,33.4,29.9,2,3,Heat_Stress
63.3,4806,26.3,62.7,2,0,Healthy
92.9,959,23.2,97.6,2,2,Root_Rot_Risk
33.8,2509,37.5,30.6,2,3,Heat_Stress
56.2,3466,23.1,69.3,5,0,Healthy
54.6,3807,32.8,23.3,3,3,Heat_Stress
99.0,3951,20.3,70.6,0,5,Over_Watering
62.2,5277,25.0,58.4,3,0,Healthy
10.1,6295,33.5,43.3,3,1,Water_Stress
88.9,4885,17.7,82.0,2,5,Over_Watering
60.6,3824,19.6,61.1,4,0,Healthy
47.3,289,24.0,55.7,4,6,Light_Deficiency
45.6,748,19.2,55.7,0,6,Light_Deficiency
53.0,704,24.5,78.2,0,6,Light_Deficiency
86.8,2626,23.1,69.5,2,5,Over_Watering
31.3,3725,22.0,28.8,4,1,Water_Stress
97.3,1768,18.0,85.9,4,2,Root_Rot_Risk
78.7,929,24.5,91.7,2,4,Fungal_Risk
53.9,629,23.2,61.9,1,6,Light_Deficiency
48.3,945,23.7,76.8,5,6,Light_Deficiency
74.6,1359,23.8,98.6,3,4,Fungal_Risk
30.7,2097,26.2,35.6,5,1,Water_Stress
80.0,1352,25.7,99.3,0,4,Fungal_Risk
85.5,2923,20.8,63.3,1,5,Over_Watering
99.8,566,27.7,79.3,1,5,Over_Watering
43.0,2227,36.1,28.8,3,3,Heat_Stress
31.6,2361,41.9,30.3,1,3,Heat_Stress
86.3,285,18.5,83.8,2,2,Root_Rot_Risk
47.7,482,18.2,74.0,0,6,Light_Deficiency
46.6,2003,32.1,29.9,4,3,Heat_Stress
36.0,6307,41.3,38.0,5,3,Heat_Stress
61.9,816,16.0,67.4,3,6,Light_Deficiency
19.0,4823,35.3,70.8,4,1,Water_Stress
71.3,218,25.1,94.2,1,4,Fungal_Risk
55.3,707,15.4,61.2,3,6,Light_Deficiency
60.0,282,21.0,51.9,3,6,Light_Deficiency
95.8,1101,24.1,91.8,4,2,Root_Rot_Risk
96.8,4190,27.5,67.5,1,5,Over_Watering
66.0,4969,27.7,56.9,3,0,Healthy
28.0,2876,35.9,60.5,2,1,Water_Stress
63.8,976,24.8,92.1,2,4,Fungal_Risk
46.7,6473,22.8,44.3,4,1,Water_Stress
19.8,1683,30.7,63.8,5,1,Water_Stress
65.2,1570,22.3,72.8,0,0,Healthy
15.1,4999,24.6,70.8,2,1,Water_Stress
16.4,4028,37.0,31.0,2,1,Water_Stress
60.2,534,17.4,93.4,2,4,Fungal_Risk
95.0,1384,22.6,85.6,1,2,Root_Rot_Risk
85.2,561,19.8,87.0,2,2,Root_Rot_Risk
76.0,1286,19.1,81.4,0,0,Healthy
86.9,1028,17.9,83.2,1,2,Root_Rot_Risk
70.2,328,20.2,87.7,1,4,Fungal_Risk
59.1,3029,20.2,65.7,1,0,Healthy
86.1,347,20.4,86.1,0,2,Root_Rot_Risk
38.9,2456,40.0,24.7,5,3,Heat_Stress
46.5,458,18.9,59.4,1,6,Light_Deficiency
78.8,1146,21.3,88.4,1,4,Fungal_Risk
74.3,1221,17.7,97.0,2,4,Fungal_Risk
92.6,391,25.1,85.4,3,2,Root_Rot_Risk
16.8,5494,19.9,26.0,5,1,Water_Stress
96.8,1171,22.5,89.8,0,2,Root_Rot_Risk
42.0,2522,40.1,34.1,1,3,Heat_Stress
40.3,5381,24.7,66.3,4,0,Healthy
36.0,2528,37.3,27.3,2,3,Heat_Stress
21.2,6010,26.2,54.4,1,1,Water_Stress
27.2,3180,34.5,56.1,0,1,Water_Stress
59.8,3738,25.0,64.6,1,0,Healthy
78.2,1843,26.3,73.6,0,0,Healthy
97.1,1992,17.5,65.9,1,5,Over_Watering
33.8,3058,21.9,72.0,1,1,Water_Stress
38.4,5596,32.6,25.3,5,3,Heat_Stress
94.0,1788,19.1,87.7,2,2,Root_Rot_Risk
98.5,1881,22.6,95.0,4,2,Root_Rot_Risk
51.1,6589,40.4,24.6,1,3,Heat_Stress
16.7,983,35.9,46.9,3,1,Water_Stress
99.4,1652,23.7,96.4,2,2,Root_Rot_Risk
70.8,350,25.2,97.3,0,4,Fungal_Risk
78.1,1274,18.1,69.0,0,0,Healthy
62.6,195,22.7,53.2,4,6,Light_Deficiency
35.5,6741,42.3,39.6,1,3,Heat_Stress
91.9,2515,22.9,89.0,2,5,Over_Watering
20.0,3074,29.7,45.1,1,1,Water_Stress
66.1,192,24.9,49.4,1,6,Light_Deficiency
86.9,851,17.9,92.2,0,2,Root_Rot_Risk
47.3,566,14.7,53.8,1,6,Light_Deficiency
74.7,78,22.5,48.6,3,6,Light_Deficiency
93.7,1000,25.8,83.7,3,2,Root_Rot_Risk
91.2,446,24.3,94.6,2,2,Root_Rot_Risk
44.7,1614,24.6,38.3,0,1,Water_Stress
42.4,5807,37.7,19.7,0,3,Heat_Stress
19.2,3914,37.4,29.0,3,1,Water_Stress
81.3,409,25.5,87.4,2,4,Fungal_Risk
87.2,1179,18.7,86.0,0,2,Root_Rot_Risk
91.4,619,24.3,87.1,1,2,Root_Rot_Risk
9.6,5839,37.2,42.7,1,1,Water_Stress
69.4,938,25.8,64.8,1,6,Light_Deficiency
60.7,503,24.1,98.6,0,4,Fungal_Risk
28.6,4458,39.7,21.5,3,3,Heat_Stress
70.4,1428,25.1,92.6,3,4,Fungal_Risk
45.8,769,15.5,62.6,5,6,Light_Deficiency
41.9,5285,38.2,39.4,5,3,Heat_Stress
22.7,2944,24.3,41.0,2,1,Water_Stress
60.9,5597,27.2,52.6,3,0,Healthy
57.3,130,14.3,75.3,3,6,Light_Deficiency
19.5,2542,21.7,42.7,0,1,Water_Stress
63.2,3831,27.8,58.7,3,0,Healthy
60.7,5054,22.6,61.3,2,0,Healthy
50.3,686,17.6,73.0,3,6,Light_Deficiency
59.8,3798,22.6,72.0,1,0,Healthy
31.6,3468,32.7,27.4,2,3,Heat_Stress
69.5,963,25.3,90.6,3,4,Fungal_Risk
37.7,6253,24.3,63.4,4,1,Water_Stress
51.0,6375,42.2,32.6,2,3,Heat_Stress
59.9,810,19.7,79.8,0,6,Light_Deficiency
71.4,3423,23.2,61.4,2,0,Healthy
32.5,6627,32.1,24.5,5,3,Heat_Stress
70.0,4286,25.6,67.8,2,0,Healthy
97.7,1588,27.8,85.7,0,5,Over_Watering
95.4,1547,24.3,79.8,4,2,Root_Rot_Risk
72.8,5538,27.7,57.1,2,0,Healthy
41.0,2993,23.3,68.0,5,0,Healthy
46.7,834,15.5,59.3,5,6,Light_Deficiency
54.3,4487,25.2,58.4,2,0,Healthy
49.9,687,25.8,46.7,3,6,Light_Deficiency
49.5,5090,21.6,66.7,4,0,Healthy
32.8,4337,34.4,29.1,2,3,Heat_Stress
90.2,4206,22.5,89.7,2,5,Over_Watering
67.6,170,22.2,96.8,0,4,Fungal_Risk
33.2,1117,25.8,47.1,1,1,Water_Stress
55.0,4500,33.0,27.4,1,3,Heat_Stress
69.6,256,14.6,65.6,5,6,Light_Deficiency
48.5,288,21.9,45.9,5,6,Light_Deficiency
48.4,6878,35.1,25.3,0,3,Heat_Stress
94.4,1415,17.1,65.2,2,5,Over_Watering
52.8,5074,23.0,65.5,2,0,Healthy
57.3,4472,24.3,67.9,4,0,Healthy
48.0,5461,22.3,62.6,0,1,Water_Stress
67.4,4819,26.1,61.5,2,0,Healthy
45.4,5847,18.2,61.4,4,1,Water_Stress
98.2,344,23.0,94.4,1,2,Root_Rot_Risk
47.3,701,25.3,55.1,4,6,Light_Deficiency
72.2,1521,20.7,74.0,0,0,Healthy
48.4,767,15.7,52.2,0,6,Light_Deficiency
68.4,242,20.6,90.0,3,4,Fungal_Risk
85.9,4292,20.3,70.4,1,5,Over_Watering
67.5,4616,21.9,68.9,3,0,Healthy
68.8,2121,28.1,67.9,1,0,Healthy
39.9,585,25.0,30.6,4,1,Water_Stress
71.5,1328,17.1,97.8,2,4,Fungal_Risk
9.4,5180,33.6,60.1,4,1,Water_Stress
56.8,723,24.1,58.9,4,6,Light_Deficiency
28.2,6299,29.9,33.2,4,1,Water_Stress
80.4,1109,21.1,95.3,4,4,Fungal_Risk
42.8,2831,21.2,66.6,5,0,Healthy
96.4,1965,22.0,83.1,1,2,Root_Rot_Risk
56.7,4701,27.0,65.4,3,0,Healthy
36.8,651,25.9,32.0,2,1,Water_Stress
93.2,3127,21.1,81.7,0,5,Over_Watering
70.5,550,25.9,91.8,1,4,Fungal_Risk
39.1,5309,31.1,52.9,0,1,Water_Stress
9.6,5111,24.5,31.3,1,1,Water_Stress
87.5,812,21.1,79.6,2,2,Root_Rot_Risk
60.5,3503,23.2,62.0,1,0,Healthy
57.8,3253,25.0,58.8,5,0,Healthy
60.5,3952,26.1,61.4,2,0,Healthy
59.2,4960,22.0,54.5,3,0,Healthy
93.7,3888,27.9,78.4,0,5,Over_Watering
56.3,5159,42.6,22.6,0,3,Heat_Stress
48.8,86,14.9,72.0,1,6,Light_Deficiency
10.4,801,28.6,43.7,0,1,Water_Stress
33.7,834,29.5,27.6,3,1,Water_Stress
70.4,223,20.3,94.2,1,4,Fungal_Risk
86.9,1755,22.3,63.9,4,5,Over_Watering
96.9,588,18.9,82.2,2,2,Root_Rot_Risk
63.5,544,19.8,47.4,2,6,Light_Deficiency
96.0,3199,19.2,84.5,2,5,Over_Watering
13.9,6331,28.3,38.3,4,1,Water_Stress
11.5,701,25.5,37.9,5,1,Water_Stress
77.5,285,21.1,87.0,2,4,Fungal_Risk
89.2,329,22.3,98.8,2,2,Root_Rot_Risk
93.7,1360,26.9,83.9,4,2,Root_Rot_Risk
47.5,823,24.7,54.0,1,6,Light_Deficiency
59.1,4004,24.8,77.9,2,0,Healthy
63.0,3709,25.1,69.3,1,0,Healthy
92.5,1215,26.4,85.0,0,2,Root_Rot_Risk
58.0,367,18.1,49.1,5,6,Light_Deficiency
68.1,603,18.1,47.0,3,6,Light_Deficiency
63.4,733,18.9,93.8,1,4,Fungal_Risk
79.5,505,25.8,99.6,0,4,Fungal_Risk
51.1,262,22.2,60.5,0,6,Light_Deficiency
69.8,1477,18.7,98.8,0,4,Fungal_Risk
72.9,1429,20.6,66.7,0,0,Healthy
77.8,1205,20.9,96.8,4,4,Fungal_Risk
69.5,2538,20.3,70.0,1,0,Healthy
75.9,1016,20.9,68.0,0,0,Healthy
65.0,342,22.2,87.4,3,4,Fungal_Risk
72.9,573,16.1,76.1,5,6,Light_Deficiency
75.7,564,23.9,86.2,4,4,Fungal_Risk
71.1,259,22.3,89.9,2,4,Fungal_Risk
64.6,756,18.5,78.7,3,6,Light_Deficiency
62.8,184,21.4,94.5,2,4,Fungal_Risk
75.8,1256,24.8,91.8,2,4,Fungal_Risk
85.1,2413,21.0,56.1,0,5,Over_Watering
91.1,4738,25.9,72.1,0,5,Over_Watering
93.6,4707,26.4,63.9,3,5,Over_Watering
9.6,4159,24.8,66.7,3,1,Water_Stress
73.7,1136,22.5,96.8,3,4,Fungal_Risk
59.9,4240,40.1,28.0,3,3,Heat_Stress
96.1,547,24.5,90.6,2,2,Root_Rot_Risk
96.7,4060,21.9,84.0,2,5,Over_Watering
43.2,5118,36.0,18.6,5,3,Heat_Stress
58.9,5102,25.2,60.0,4,0,Healthy
69.4,1327,21.0,92.2,3,4,Fungal_Risk
85.7,949,19.8,65.1,0,5,Over_Watering
88.7,330,19.3,78.1,4,2,Root_Rot_Risk
97.8,4571,27.5,73.6,1,5,Over_Watering
88.2,4745,26.8,60.3,2,5,Over_Watering
92.9,2033,20.9,84.2,1,5,Over_Watering
79.6,417,19.3,98.5,2,4,Fungal_Risk
60.1,4887,24.0,58.0,3,0,Healthy
48.7,6280,19.1,41.3,0,1,Water_Stress
62.3,1354,18.9,87.7,1,4,Fungal_Risk
76.3,1695,23.3,75.3,0,0,Healthy
85.2,1024,25.0,90.5,0,2,Root_Rot_Risk
94.2,848,27.7,87.4,1,5,Over_Watering
68.7,462,23.6,66.2,2,6,Light_Deficiency
90.2,4671,18.6,58.9,2,5,Over_Watering
45.7,5915,40.5,38.3,3,3,Heat_Stress
75.6,837,20.8,94.0,3,4,Fungal_Risk
58.8,3312,21.9,69.0,1,0,Healthy
72.0,1578,20.1,76.4,0,0,Healthy
70.5,177,24.0,99.8,2,4,Fungal_Risk
92.2,1909,27.7,56.3,1,5,Over_Watering
46.9,2182,20.0,61.1,5,0,Healthy
86.9,1347,25.7,88.1,0,2,Root_Rot_Risk
40.9,1851,36.0,37.1,0,3,Heat_Stress
58.1,80,20.7,50.2,1,6,Light_Deficiency
99.0,1053,22.3,80.3,2,2,Root_Rot_Risk
29.2,1524,31.8,71.9,0,1,Water_Stress
96.0,269,23.1,79.2,4,2,Root_Rot_Risk
65.1,4928,23.6,68.3,3,0,Healthy
58.7,1858,32.1,23.9,2,3,Heat_Stress
67.2,328,23.2,91.0,3,4,Fungal_Risk
62.4,1165,20.1,91.0,0,4,Fungal_Risk
51.8,2809,21.6,74.9,5,0,Healthy
69.5,3812,21.5,78.8,1,0,Healthy
23.2,5137,18.2,72.9,0,1,Water_Stress
95.1,1904,27.4,72.1,0,5,Over_Watering
49.7,837,21.0,71.6,1,6,Light_Deficiency
74.5,456,22.3,64.0,2,6,Light_Deficiency
86.5,974,18.2,86.8,3,2,Root_Rot_Risk
47.5,3084,22.3,53.3,5,0,Healthy
93.5,777,17.1,81.9,1,2,Root_Rot_Risk
94.9,332,18.3,95.4,4,2,Root_Rot_Risk
60.6,428,19.2,98.7,4,4,Fungal_Risk
96.4,1185,24.3,63.2,0,5,Over_Watering
90.3,1561,26.1,93.8,0,2,Root_Rot_Risk
59.2,3819,41.0,25.4,3,3,Heat_Stress
32.4,2586,34.4,31.1,4,3,Heat_Stress
75.0,871,24.7,94.5,4,4,Fungal_Risk
58.8,778,19.2,69.1,5,6,Light_Deficiency
94.2,1819,23.1,76.0,1,5,Over_Watering
64.7,5550,24.4,63.4,3,0,Healthy
42.6,1347,33.2,38.5,2,3,Heat_Stress
94.2,910,17.6,78.4,0,2,Root_Rot_Risk
97.6,3085,21.7,82.9,2,5,Over_Watering
89.6,1049,24.4,91.6,0,2,Root_Rot_Risk
53.3,5238,27.0,65.8,2,0,Healthy
58.2,5123,23.8,54.1,4,0,Healthy
40.0,2824,27.3,56.8,0,1,Water_Stress
62.9,421,24.5,47.9,0,6,Light_Deficiency
33.9,6619,33.3,25.1,3,3,Heat_Stress
50.0,3210,30.0,63.7,5,0,Healthy
94.3,1087,17.3,90.1,0,2,Root_Rot_Risk
98.0,1643,25.9,84.3,0,2,Root_Rot_Risk
66.4,747,20.1,96.4,1,4,Fungal_Risk
93.2,1916,23.7,68.5,0,5,Over_Watering
55.4,866,19.6,57.8,2,6,Light_Deficiency
14.6,4652,31.3,66.8,2,1,Water_Stress
98.8,518,22.4,61.6,2,5,Over_Watering
23.7,2624,27.5,41.5,5,1,Water_Stress
92.2,4063,27.4,64.5,1,5,Over_Watering
56.5,672,21.6,73.3,4,6,Light_Deficiency
72.9,499,22.0,95.2,0,4,Fungal_Risk
57.7,584,14.8,71.4,0,6,Light_Deficiency
88.3,1152,18.5,72.9,1,5,Over_Watering
59.3,875,17.7,60.8,2,6,Light_Deficiency
11.5,4191,26.6,45.2,0,1,Water_Stress
50.7,613,15.3,71.6,0,6,Light_Deficiency
31.2,4507,20.1,66.6,0,1,Water_Stress
41.4,6915,39.2,31.0,1,3,Heat_Stress
66.3,596,21.0,96.6,1,4,Fungal_Risk
57.2,4276,24.1,64.0,4,0,Healthy
76.8,1546,23.6,63.2,0,0,Healthy
91.0,926,18.5,80.7,0,2,Root_Rot_Risk
86.6,3330,26.3,70.3,1,5,Over_Watering
10.4,1298,23.1,30.3,2,1,Water_Stress
69.7,202,19.4,49.8,2,6,Light_Deficiency
50.7,935,25.6,59.7,2,6,Light_Deficiency
8.0,871,27.3,55.2,0,1,Water_Stress
64.6,5188,25.8,55.3,2,0,Healthy
40.8,3383,34.7,18.6,3,3,Heat_Stress
32.1,3513,35.3,41.7,2,3,Heat_Stress
33.3,4161,30.9,69.0,2,1,Water_Stress
16.7,4595,35.5,55.1,1,1,Water_Stress
26.1,3618,23.7,55.2,2,1,Water_Stress
59.6,3091,23.2,69.3,1,0,Healthy
63.6,3222,24.0,69.2,1,0,Healthy
89.3,982,21.4,82.0,2,2,Root_Rot_Risk
70.0,4375,25.6,62.5,3,0,Healthy
96.6,1231,20.7,99.4,0,2,Root_Rot_Risk
26.7,828,31.9,40.8,4,1,Water_Stress
87.5,4782,17.8,65.8,1,5,Over_Watering
9.3,3233,30.6,39.1,5,1,Water_Stress
74.9,4851,22.6,75.3,2,0,Healthy
91.6,1525,17.7,97.8,4,2,Root_Rot_Risk
69.9,709,14.9,61.6,0,6,Light_Deficiency
42.4,1623,36.5,29.6,2,3,Heat_Stress
54.4,4194,32.4,36.2,0,3,Heat_Stress
68.3,5317,24.2,61.7,2,0,Healthy
34.2,1812,20.7,52.6,1,1,Water_Stress
24.5,2615,33.6,68.2,5,1,Water_Stress
99.7,2007,18.5,81.5,0,5,Over_Watering
68.0,728,25.6,88.1,1,4,Fungal_Risk
59.2,3495,42.0,40.8,3,3,Heat_Stress
45.3,4757,41.3,38.6,4,3,Heat_Stress
87.8,3782,19.3,65.3,0,5,Over_Watering
92.7,216,22.2,85.6,1,2,Root_Rot_Risk
34.3,4071,22.4,31.0,0,1,Water_Stress
24.7,5955,20.3,66.7,0,1,Water_Stress
80.2,1233,21.7,72.0,0,0,Healthy
27.3,4058,37.2,34.3,1,3,Heat_Stress
93.9,698,20.0,57.6,3,5,Over_Watering
66.1,605,17.1,99.8,4,4,Fungal_Risk
92.0,1662,21.3,84.5,4,2,Root_Rot_Risk
56.0,2806,38.9,39.4,4,3,Heat_Stress
48.1,473,25.8,63.9,3,6,Light_Deficiency
15.2,1027,34.2,56.1,2,1,Water_Stress
70.9,1275,17.5,85.3,4,4,Fungal_Risk
86.6,1122,18.7,84.0,0,2,Root_Rot_Risk
36.3,2560,25.0,72.3,0,1,Water_Stress
70.3,158,21.6,70.9,2,6,Light_Deficiency
64.6,3501,26.8,68.6,2,0,Healthy
45.3,568,23.1,62.8,0,6,Light_Deficiency
59.3,4669,24.8,61.3,3,0,Healthy
79.1,193,22.8,86.6,0,4,Fungal_Risk
58.0,5510,33.4,34.6,3,3,Heat_Stress
45.4,4150,31.2,27.1,0,1,Water_Stress
18.7,539,25.4,54.8,2,1,Water_Stress
93.2,4852,27.5,62.5,0,5,Over_Watering
49.7,3071,33.8,28.8,5,3,Heat_Stress
32.9,3608,24.3,30.5,2,1,Water_Stress
69.2,302,17.4,49.8,2,6,Light_Deficiency
79.9,1306,25.7,98.9,4,4,Fungal_Risk
61.9,4799,27.5,64.0,2,0,Healthy
88.5,384,25.4,94.4,0,2,Root_Rot_Risk
93.7,1549,20.4,92.4,4,2,Root_Rot_Risk
9.1,5073,32.6,59.2,3,1,Water_Stress
53.2,3838,27.5,66.8,2,0,Healthy
68.2,3178,23.7,70.3,1,0,Healthy
58.9,861,16.5,45.3,5,6,Light_Deficiency
17.0,5766,28.0,72.7,4,1,Water_Stress
26.3,4288,35.0,29.0,1,1,Water_Stress
18.1,1678,24.0,46.8,2,1,Water_Stress
88.1,3539,17.7,77.2,1,5,Over_Watering
31.8,1267,33.0,35.7,4,3,Heat_Stress
55.8,3741,21.0,58.4,5,0,Healthy
31.3,4266,27.0,46.8,3,1,Water_Stress
88.9,3071,17.2,64.1,0,5,Over_Watering
94.5,2316,27.7,70.9,2,5,Over_Watering
89.5,4579,21.1,59.9,0,5,Over_Watering
74.4,969,21.0,74.0,0,6,Light_Deficiency
47.5,2683,32.7,25.9,0,3,Heat_Stress
51.2,194,26.0,76.2,3,6,Light_Deficiency
27.2,1279,25.7,63.1,5,1,Water_Stress
40.4,2057,39.2,19.8,2,3,Heat_Stress
72.3,1568,24.5,79.3,0,0,Healthy
67.7,641,21.4,54.4,4,6,Light_Deficiency
58.9,447,18.1,56.4,5,6,Light_Deficiency
65.0,734,18.3,89.6,3,4,Fungal_Risk
94.8,3948,17.2,65.0,0,5,Over_Watering
13.0,6176,30.8,74.1,1,1,Water_Stress
56.9,550,16.6,74.0,1,6,Light_Deficiency
13.6,2067,29.5,43.5,2,1,Water_Stress
65.1,1208,18.4,92.3,0,4,Fungal_Risk
90.6,3838,23.1,79.1,2,5,Over_Watering
61.3,141,22.8,72.6,5,6,Light_Deficiency
58.6,5188,23.8,61.8,3,0,Healthy
86.4,833,17.1,69.4,0,5,Over_Watering
94.3,3031,21.7,85.7,2,5,Over_Watering
88.7,3101,17.3,55.9,2,5,Over_Watering
51.0,4692,37.7,33.9,5,3,Heat_Stress
62.0,1429,17.4,90.2,3,4,Fungal_Risk
10.9,5181,31.4,52.2,2,1,Water_Stress
92.2,364,17.1,63.7,3,5,Over_Watering
80.4,1101,18.1,99.3,0,4,Fungal_Risk
54.6,200,24.2,52.4,4,6,Light_Deficiency
87.1,638,17.2,82.6,0,2,Root_Rot_Risk
41.2,2368,32.0,38.3,1,3,Heat_Stress
9.5,2629,20.6,25.5,2,1,Water_Stress
68.0,922,22.7,98.6,1,4,Fungal_Risk
60.3,5046,24.4,64.2,4,0,Healthy
51.5,6176,39.0,32.7,0,3,Heat_Stress
88.6,4874,21.3,58.3,1,5,Over_Watering
72.3,1103,18.6,88.6,1,4,Fungal_Risk
96.5,1077,26.0,96.7,3,2,Root_Rot_Risk
65.9,1280,17.1,93.3,3,4,Fungal_Risk
87.5,1034,25.2,86.4,4,2,Root_Rot_Risk
85.4,1321,24.4,97.0,1,2,Root_Rot_Risk
91.1,1850,24.5,66.8,0,5,Over_Watering
34.8,4314,22.3,26.8,3,1,Water_Stress
53.1,5652,36.7,29.1,1,3,Heat_Stress
85.7,2043,17.6,62.9,2,5,Over_Watering
74.9,3229,20.4,81.8,1,0,Healthy
61.6,320,22.2,65.0,4,6,Light_Deficiency
87.2,1774,17.7,84.9,0,2,Root_Rot_Risk
56.7,4951,22.3,64.5,3,0,Healthy
21.6,1858,24.1,44.6,1,1,Water_Stress
92.3,340,17.2,86.7,3,2,Root_Rot_Risk
18.5,3059,24.6,50.6,2,1,Water_Stress
47.8,5937,32.8,24.3,4,3,Heat_Stress
63.4,169,19.3,59.8,2,6,Light_Deficiency
76.4,375,23.3,97.1,1,4,Fungal_Risk
52.9,4909,28.1,64.6,3,0,Healthy
67.3,984,18.5,97.3,0,4,Fungal_Risk
59.2,5626,24.4,60.5,2,0,Healthy
67.1,559,20.9,86.2,3,4,Fungal_Risk
85.6,3814,20.6,82.5,2,5,Over_Watering
25.6,709,23.8,37.8,0,1,Water_Stress
68.1,1361,19.5,85.4,3,4,Fungal_Risk
72.7,1203,23.0,73.6,0,0,Healthy
99.3,1757,28.0,78.6,1,5,Over_Watering
43.1,2336,42.3,25.0,3,3,Heat_Stress
52.4,3614,40.7,33.1,0,3,Heat_Stress
14.5,1775,31.1,25.8,0,1,Water_Stress
65.9,893,14.0,73.3,2,6,Light_Deficiency
73.0,1671,24.3,61.7,0,0,Healthy
66.9,3333,26.4,76.7,1,0,Healthy
60.2,1120,19.3,85.4,0,4,Fungal_Risk
98.8,3146,24.9,74.0,0,5,Over_Watering
46.0,508,25.5,52.2,4,6,Light_Deficiency
52.4,1639,43.0,40.5,5,3,Heat_Stress
26.4,4570,36.9,19.6,1,3,Heat_Stress
60.8,1089,19.0,100.0,4,4,Fungal_Risk
94.2,1303,26.5,89.4,1,5,Over_Watering
57.9,4431,33.7,30.3,1,3,Heat_Stress
78.7,553,21.6,96.4,4,4,Fungal_Risk
46.6,6930,33.6,34.7,0,3,Heat_Stress
91.8,1940,21.2,96.4,3,2,Root_Rot_Risk
49.0,5520,23.6,69.2,4,0,Healthy
26.4,6856,40.0,22.4,0,3,Heat_Stress
32.0,5489,40.6,20.4,5,3,Heat_Stress
10.5,6042,28.7,69.6,5,1,Water_Stress
67.4,236,23.8,56.3,4,6,Light_Deficiency
15.4,2229,36.2,58.2,2,1,Water_Stress
8.8,2287,26.6,28.0,4,1,Water_Stress
61.2,1500,18.5,97.8,2,4,Fungal_Risk
35.0,6823,42.9,34.8,4,3,Heat_Stress
55.7,4676,27.9,62.7,3,0,Healthy
23.4,4515,33.2,45.4,2,1,Water_Stress
68.7,239,23.0,72.1,2,6,Light_Deficiency
52.9,5006,27.3,62.1,4,0,Healthy
48.0,1758,38.8,40.3,2,3,Heat_Stress
78.4,819,20.3,99.6,4,4,Fungal_Risk
89.3,1123,20.4,81.7,3,2,Root_Rot_Risk
65.9,1249,25.8,98.9,4,4,Fungal_Risk
88.9,536,22.4,87.4,1,2,Root_Rot_Risk
69.1,1367,22.4,91.0,3,4,Fungal_Risk
30.5,1257,36.2,45.3,5,1,Water_Stress
79.5,483,24.0,95.9,1,4,Fungal_Risk
88.7,1158,23.9,89.1,3,2,Root_Rot_Risk
56.7,560,23.1,76.8,2,6,Light_Deficiency
34.7,5836,36.8,27.0,2,3,Heat_Stress
37.2,5362,41.0,30.1,4,3,Heat_Stress
16.8,4065,26.9,32.6,1,1,Water_Stress
45.4,1480,42.9,33.0,2,3,Heat_Stress
