moisture_pct,lux,temperature,humidity_pct,diagnosis
61.36,4629.58,23.58,72.68,Healthy
27.34,3309.18,19.87,68.01,Water_Stress
68.95,1212.83,22.84,93.55,Fungal_Risk
19.95,4511.26,31.94,70.49,Water_Stress
23.36,3711.58,20.51,62.24,Water_Stress
65.51,895.15,22.97,91.65,Fungal_Risk
59.25,1891.2,22.62,44.32,Nutrient_Deficiency
60.37,146.63,23.11,59.81,Light_Deficiency
86.97,1728.41,23.0,86.66,Root_Rot_Risk
30.71,6048.05,35.5,21.96,Heat_Stress
60.61,3724.98,19.1,74.33,Healthy
64.73,4220.85,22.76,70.84,Healthy
87.71,867.64,21.79,83.06,Root_Rot_Risk
67.3,1089.05,23.1,91.4,Fungal_Risk
86.51,816.24,24.3,86.53,Root_Rot_Risk
63.73,3389.91,20.19,67.82,Healthy
49.27,2531.5,22.24,66.41,Nutrient_Deficiency
93.18,1141.62,19.76,88.73,Root_Rot_Risk
73.89,754.36,22.0,89.86,Fungal_Risk
52.72,2113.45,23.75,66.9,Nutrient_Deficiency
75.85,1009.33,24.05,90.13,Fungal_Risk
93.99,1505.43,20.8,85.5,Root_Rot_Risk
65.94,660.04,19.47,62.65,Light_Deficiency
32.1,4695.64,37.19,32.14,Heat_Stress
76.41,798.93,23.64,91.35,Fungal_Risk
70.41,957.92,22.8,88.91,Fungal_Risk
50.81,1789.34,19.17,59.57,Nutrient_Deficiency
66.12,740.32,22.75,92.01,Fungal_Risk
21.91,4670.54,25.95,25.26,Water_Stress
64.18,4006.73,20.37,64.58,Healthy
64.52,3979.29,22.98,76.13,Healthy
62.75,4701.71,21.11,76.03,Healthy
49.72,1396.63,21.41,68.85,Nutrient_Deficiency
63.67,227.32,23.23,74.54,Light_Deficiency
63.08,4380.72,23.47,75.2,Healthy
70.54,907.38,21.98,91.97,Fungal_Risk
57.24,499.44,17.62,65.01,Light_Deficiency
22.69,2097.85,24.72,38.92,Water_Stress
17.8,3239.3,32.87,62.71,Water_Stress
51.4,301.88,22.21,84.5,Light_Deficiency
61.95,4235.9,19.49,62.87,Healthy
23.67,6226.99,28.04,44.5,Water_Stress
39.36,478.18,35.62,36.84,Heat_Stress
65.25,3829.04,25.07,69.67,Healthy
65.09,3740.05,23.84,65.25,Healthy
90.57,1260.36,20.39,88.09,Root_Rot_Risk
15.32,2228.97,26.55,71.19,Water_Stress
49.66,2367.99,35.31,38.62,Heat_Stress
61.2,4196.31,21.18,66.7,Healthy
93.58,1463.03,22.04,92.54,Root_Rot_Risk
61.92,4157.61,22.39,64.66,Healthy
72.12,853.93,21.46,94.62,Fungal_Risk
63.67,3684.48,22.17,71.06,Healthy
75.11,596.63,24.89,94.35,Fungal_Risk
54.25,2280.19,22.66,69.81,Nutrient_Deficiency
23.93,1860.33,17.03,41.91,Water_Stress
56.16,3099.3,24.35,62.65,Nutrient_Deficiency
77.67,835.74,20.71,89.33,Fungal_Risk
75.49,1191.37,22.43,93.52,Fungal_Risk
93.38,1603.99,19.12,90.67,Root_Rot_Risk
39.49,3598.37,39.04,22.56,Heat_Stress
59.35,1362.56,25.65,63.23,Nutrient_Deficiency
65.15,1066.58,21.42,91.12,Fungal_Risk
43.94,2006.73,23.8,55.71,Nutrient_Deficiency
60.19,649.01,18.62,89.22,Fungal_Risk
60.45,4105.08,19.05,74.58,Healthy
70.34,1253.38,19.64,92.3,Fungal_Risk
25.72,2881.28,21.66,25.55,Water_Stress
67.96,482.63,17.22,58.64,Light_Deficiency
19.06,2935.24,25.34,48.2,Water_Stress
90.44,1784.07,21.32,88.12,Root_Rot_Risk
59.43,408.27,21.33,57.41,Light_Deficiency
72.92,1039.28,20.96,95.05,Fungal_Risk
92.54,1284.49,21.4,94.24,Root_Rot_Risk
65.0,4293.26,23.71,64.55,Healthy
69.14,949.09,24.09,91.88,Fungal_Risk
67.08,927.11,17.44,78.89,Light_Deficiency
60.34,3582.86,22.61,64.11,Healthy
21.52,3294.05,31.07,45.99,Water_Stress
54.51,3208.17,24.28,61.6,Nutrient_Deficiency
28.79,5205.82,24.01,62.95,Water_Stress
50.75,253.28,19.47,72.36,Light_Deficiency
63.08,3325.05,26.1,63.06,Healthy
65.37,406.69,21.08,87.1,Fungal_Risk
46.27,2384.68,38.53,32.1,Heat_Stress
95.43,1706.9,21.88,89.6,Root_Rot_Risk
64.11,4050.34,20.75,67.82,Healthy
66.78,3768.25,20.73,74.91,Healthy
66.64,928.82,22.42,87.36,Fungal_Risk
65.69,4679.4,26.68,73.97,Healthy
27.46,4707.54,20.23,61.25,Water_Stress
67.9,681.72,22.36,86.52,Fungal_Risk
32.92,3714.84,25.48,25.31,Water_Stress
66.19,4531.27,20.97,72.21,Healthy
51.79,2700.8,21.18,54.96,Nutrient_Deficiency
77.6,998.44,19.23,87.6,Fungal_Risk
52.15,3167.14,22.59,62.87,Nutrient_Deficiency
67.43,3502.5,23.3,69.02,Healthy
13.82,4896.61,28.05,52.24,Water_Stress
68.71,1302.52,21.35,92.98,Fungal_Risk
86.89,967.23,22.62,90.68,Root_Rot_Risk
58.85,2760.75,21.76,59.11,Nutrient_Deficiency
66.98,3701.37,23.05,72.04,Healthy
44.32,2509.46,36.34,29.09,Heat_Stress
60.49,3606.63,20.03,67.6,Healthy
69.73,2307.63,24.36,53.78,Nutrient_Deficiency
73.14,729.57,23.28,93.07,Fungal_Risk
45.99,6226.29,37.72,21.33,Heat_Stress
23.37,2812.57,22.88,68.5,Water_Stress
67.36,1431.67,20.79,91.5,Fungal_Risk
60.28,3139.73,20.18,71.5,Healthy
26.22,3292.11,22.89,66.25,Water_Stress
57.42,2297.68,20.78,59.47,Nutrient_Deficiency
63.63,3651.77,22.63,69.93,Healthy
64.88,4402.19,18.35,64.37,Healthy
17.04,2179.42,19.85,61.56,Water_Stress
61.87,3909.25,21.4,77.48,Healthy
63.21,1942.41,22.93,65.01,Nutrient_Deficiency
15.23,3966.21,22.83,49.48,Water_Stress
18.37,4493.42,19.64,49.28,Water_Stress
54.64,623.69,21.16,61.15,Light_Deficiency
62.16,2409.52,24.74,72.6,Nutrient_Deficiency
74.82,1470.8,22.43,90.58,Fungal_Risk
79.63,575.55,23.95,95.04,Fungal_Risk
61.81,4081.86,20.27,67.37,Healthy
49.65,3714.74,41.4,38.38,Heat_Stress
70.17,847.66,22.86,89.66,Fungal_Risk
56.33,2437.31,23.1,79.92,Nutrient_Deficiency
40.09,3731.88,38.8,33.19,Heat_Stress
65.41,4444.52,25.12,62.7,Healthy
58.47,3328.73,19.89,62.94,Nutrient_Deficiency
65.15,746.55,22.61,96.08,Fungal_Risk
97.66,1071.83,20.96,82.45,Root_Rot_Risk
28.59,3861.78,20.03,68.86,Water_Stress
43.3,4675.66,39.6,33.83,Heat_Stress
65.57,1939.18,21.45,75.21,Nutrient_Deficiency
39.35,3749.6,37.2,38.52,Heat_Stress
38.18,5004.91,40.54,25.81,Heat_Stress
66.71,4200.35,20.17,61.39,Healthy
91.1,745.43,20.64,92.81,Root_Rot_Risk
54.88,859.81,18.01,65.81,Light_Deficiency
61.06,911.84,22.99,58.92,Light_Deficiency
18.81,4356.39,23.95,57.26,Water_Stress
43.14,882.18,18.95,66.73,Nutrient_Deficiency
58.84,364.85,24.54,69.73,Light_Deficiency
11.09,4693.45,23.42,64.28,Water_Stress
67.99,1158.33,24.56,96.92,Fungal_Risk
66.66,4022.26,20.99,78.72,Healthy
55.15,511.88,16.48,65.69,Light_Deficiency
51.53,2751.79,21.22,54.67,Nutrient_Deficiency
42.04,3394.42,35.08,33.33,Heat_Stress
90.82,1708.44,19.14,89.66,Root_Rot_Risk
69.86,4798.29,21.86,65.79,Healthy
67.92,4838.56,24.37,68.2,Healthy
36.26,3471.33,35.84,32.9,Heat_Stress
62.0,1017.04,22.76,96.5,Fungal_Risk
74.76,868.54,22.74,95.01,Fungal_Risk
14.26,2233.05,29.75,62.21,Water_Stress
60.78,4389.94,20.48,75.78,Healthy
75.32,654.47,20.02,95.17,Fungal_Risk
39.79,3726.22,34.91,35.98,Heat_Stress
43.58,3329.51,19.65,52.68,Nutrient_Deficiency
92.59,1054.42,23.27,80.62,Root_Rot_Risk
41.49,4653.57,37.29,27.26,Heat_Stress
13.85,2150.01,28.03,50.82,Water_Stress
91.94,1248.27,22.45,89.14,Root_Rot_Risk
50.04,2243.2,19.98,63.09,Nutrient_Deficiency
67.69,3317.0,22.63,68.2,Healthy
64.63,4520.79,22.99,72.81,Healthy
89.21,804.03,18.87,82.96,Root_Rot_Risk
61.48,840.02,17.16,50.08,Light_Deficiency
67.65,1064.97,24.33,90.8,Fungal_Risk
69.19,932.12,21.09,92.81,Fungal_Risk
67.48,3695.3,20.6,65.84,Healthy
49.3,2853.69,37.3,31.66,Heat_Stress
65.49,676.78,23.28,89.76,Fungal_Risk
45.25,3157.21,36.81,23.79,Heat_Stress
60.05,3783.66,23.98,73.96,Healthy
37.98,4756.95,34.71,28.96,Heat_Stress
90.46,721.12,18.12,89.18,Root_Rot_Risk
66.61,4263.74,18.62,64.93,Healthy
67.89,643.5,22.39,95.51,Fungal_Risk
66.09,3666.94,22.22,67.21,Healthy
68.13,4773.38,23.58,68.95,Healthy
53.48,1488.28,21.97,61.71,Nutrient_Deficiency
21.52,2463.51,24.51,56.94,Water_Stress
63.79,631.87,16.85,62.58,Light_Deficiency
47.27,979.29,22.71,75.5,Nutrient_Deficiency
67.04,699.33,18.47,96.44,Fungal_Risk
28.54,4439.87,23.78,84.47,Water_Stress
67.73,4251.32,22.96,72.21,Healthy
87.63,1381.64,23.19,89.48,Root_Rot_Risk
60.87,4459.86,22.05,72.39,Healthy
50.98,1453.54,22.02,66.45,Nutrient_Deficiency
54.12,3601.37,33.9,37.42,Heat_Stress
64.5,107.61,18.21,67.41,Light_Deficiency
69.5,1049.71,20.09,92.19,Fungal_Risk
63.07,524.42,24.55,70.55,Light_Deficiency
38.03,2018.74,40.34,37.54,Heat_Stress
41.46,3354.64,33.82,39.31,Heat_Stress
20.98,2104.64,23.38,48.35,Water_Stress
60.15,4315.64,23.33,69.51,Healthy
50.21,806.9,21.95,75.71,Light_Deficiency
50.03,3712.72,35.74,29.93,Heat_Stress
69.3,646.22,18.94,72.89,Light_Deficiency
61.5,2403.7,23.35,55.94,Nutrient_Deficiency
53.03,3196.13,35.26,31.42,Heat_Stress
69.93,1878.62,18.7,76.0,Nutrient_Deficiency
63.42,4130.57,24.06,77.24,Healthy
15.56,1465.68,22.69,33.46,Water_Stress
95.56,1605.06,20.1,82.97,Root_Rot_Risk
53.52,827.42,21.07,64.63,Nutrient_Deficiency
16.68,5797.02,28.09,74.56,Water_Stress
67.91,2576.1,23.02,72.59,Nutrient_Deficiency
92.6,800.7,22.55,91.2,Root_Rot_Risk
68.76,3266.24,22.25,75.27,Healthy
65.41,918.68,20.02,60.45,Light_Deficiency
91.24,1318.84,22.97,88.37,Root_Rot_Risk
58.66,667.56,23.68,48.34,Light_Deficiency
73.82,928.31,23.65,86.67,Fungal_Risk
20.82,2416.19,25.45,33.48,Water_Stress
66.37,4245.94,20.27,77.05,Healthy
21.61,2863.53,23.18,49.24,Water_Stress
61.28,632.03,24.14,90.53,Fungal_Risk
90.57,1076.13,21.82,87.82,Root_Rot_Risk
43.19,1588.57,35.98,30.73,Heat_Stress
33.2,5156.16,32.56,28.71,Heat_Stress
42.94,5101.47,38.12,28.79,Heat_Stress
75.36,854.79,23.31,94.89,Fungal_Risk
72.11,899.35,21.71,88.57,Fungal_Risk
58.55,2975.85,24.31,70.83,Nutrient_Deficiency
98.92,1185.09,22.42,83.78,Root_Rot_Risk
21.77,4058.48,28.68,33.96,Water_Stress
62.8,3686.31,21.99,78.62,Healthy
48.32,2596.68,21.69,62.64,Nutrient_Deficiency
23.23,3749.49,18.85,73.16,Water_Stress
57.54,630.55,20.14,75.42,Light_Deficiency
61.32,1324.27,21.95,88.61,Fungal_Risk
89.42,734.22,19.42,90.2,Root_Rot_Risk
64.96,4270.11,21.48,65.67,Healthy
65.21,4612.21,22.23,67.87,Healthy
73.9,521.07,24.48,94.18,Fungal_Risk
62.3,4763.67,24.49,72.44,Healthy
15.5,1983.72,19.14,33.8,Water_Stress
68.9,528.33,21.05,62.02,Light_Deficiency
52.62,848.59,22.71,73.97,Light_Deficiency
92.76,1305.83,21.84,93.19,Root_Rot_Risk
42.91,3988.38,36.43,30.04,Heat_Stress
63.42,409.06,21.77,57.68,Light_Deficiency
55.0,648.91,21.01,65.85,Nutrient_Deficiency
12.88,2839.13,24.1,43.69,Water_Stress
88.87,1170.97,22.61,92.06,Root_Rot_Risk
61.75,4652.22,19.12,62.1,Healthy
98.24,1280.36,20.22,84.96,Root_Rot_Risk
63.67,4341.07,25.47,73.36,Healthy
64.4,1114.45,21.23,87.98,Fungal_Risk
63.91,3255.2,23.6,68.87,Healthy
68.16,3904.64,25.37,69.32,Healthy
62.34,4266.6,18.62,67.53,Healthy
62.0,3735.41,21.23,65.21,Healthy
74.5,716.95,22.95,90.73,Fungal_Risk
31.8,1874.77,23.88,71.82,Water_Stress
76.19,679.08,22.83,93.48,Fungal_Risk
15.73,1698.93,16.2,40.5,Water_Stress
61.04,4704.3,19.89,66.15,Healthy
63.0,1273.92,23.4,93.23,Fungal_Risk
46.23,1700.44,21.42,82.6,Nutrient_Deficiency
62.8,3694.79,21.19,68.03,Healthy
66.43,1152.38,21.99,90.51,Fungal_Risk
69.51,658.63,21.92,93.39,Fungal_Risk
19.91,3133.82,22.32,21.93,Water_Stress
57.32,609.79,21.11,46.43,Light_Deficiency
48.26,2193.69,21.03,53.28,Nutrient_Deficiency
64.75,4182.93,25.18,75.03,Healthy
21.2,3279.59,18.98,64.06,Water_Stress
21.06,3144.58,19.85,80.52,Water_Stress
95.51,1537.26,21.45,89.88,Root_Rot_Risk
67.98,3962.24,22.68,72.63,Healthy
56.31,968.55,19.02,70.94,Light_Deficiency
18.49,4386.32,26.76,40.86,Water_Stress
53.14,1126.22,19.36,71.92,Nutrient_Deficiency
31.36,1124.0,38.65,35.12,Water_Stress
66.02,803.18,24.02,95.27,Fungal_Risk
53.63,2644.57,20.36,72.6,Nutrient_Deficiency
62.14,1761.4,25.26,78.6,Nutrient_Deficiency
96.71,1011.69,22.05,82.57,Root_Rot_Risk
63.32,4541.09,23.53,71.95,Healthy
62.93,2544.63,21.33,65.63,Nutrient_Deficiency
65.21,3739.18,18.88,70.98,Healthy
56.98,433.68,21.51,76.81,Light_Deficiency
71.76,439.02,20.47,97.41,Fungal_Risk
62.92,719.82,21.98,48.03,Light_Deficiency
49.17,2257.4,23.97,62.51,Nutrient_Deficiency
32.36,3571.93,40.57,32.29,Heat_Stress
35.89,4856.47,40.36,32.11,Heat_Stress
64.07,390.75,23.11,89.27,Fungal_Risk
54.57,2188.7,19.11,57.98,Nutrient_Deficiency
64.0,4143.47,20.85,66.16,Healthy
27.86,2139.94,26.94,76.86,Water_Stress
95.41,538.0,22.63,89.24,Root_Rot_Risk
69.97,1227.96,22.38,95.5,Fungal_Risk
23.25,3961.42,24.38,58.08,Water_Stress
15.12,1993.83,25.25,68.42,Water_Stress
75.91,909.02,23.66,89.31,Fungal_Risk
74.11,687.93,22.73,93.93,Fungal_Risk
23.45,3950.53,21.41,38.78,Water_Stress
61.35,4486.12,24.11,64.74,Healthy
27.98,3121.78,19.57,52.52,Water_Stress
37.26,5071.28,33.96,38.34,Heat_Stress
37.1,6674.78,35.54,25.18,Heat_Stress
23.33,3047.07,21.92,54.32,Water_Stress
69.75,3074.31,21.77,69.14,Healthy
15.03,3461.98,23.01,47.57,Water_Stress
59.17,2389.6,19.77,57.57,Nutrient_Deficiency
94.92,1191.74,24.38,86.48,Root_Rot_Risk
91.54,1453.93,21.19,90.42,Root_Rot_Risk
62.58,142.96,15.63,55.29,Light_Deficiency
65.22,3736.37,20.94,72.08,Healthy
67.94,4160.83,19.89,65.32,Healthy
40.38,6927.92,35.21,28.21,Heat_Stress
92.95,813.29,20.87,84.95,Root_Rot_Risk
61.72,809.09,21.07,57.18,Light_Deficiency
89.78,640.51,20.5,87.63,Root_Rot_Risk
71.64,549.48,21.19,91.67,Fungal_Risk
47.31,2208.3,22.14,46.99,Nutrient_Deficiency
74.92,1203.42,23.67,95.32,Fungal_Risk
55.83,2637.27,21.63,79.16,Nutrient_Deficiency
47.5,5468.43,36.02,30.18,Heat_Stress
62.52,518.0,24.11,75.84,Light_Deficiency
62.66,3065.83,19.5,63.05,Healthy
65.41,4295.13,22.98,68.47,Healthy
61.58,511.23,17.17,65.7,Light_Deficiency
70.24,1358.7,21.45,92.23,Fungal_Risk
90.32,1323.71,22.75,87.09,Root_Rot_Risk
69.6,4136.15,19.29,73.79,Healthy
64.38,3832.15,20.72,62.33,Healthy
92.06,698.99,24.61,82.62,Root_Rot_Risk
61.85,1086.19,24.57,90.75,Fungal_Risk
96.78,806.78,19.01,90.14,Root_Rot_Risk
18.43,1930.38,25.7,54.21,Water_Stress
89.27,970.73,23.22,87.34,Root_Rot_Risk
92.8,564.72,23.95,86.13,Root_Rot_Risk
46.32,3947.89,37.2,24.94,Heat_Stress
17.68,2972.34,30.11,30.19,Water_Stress
64.2,581.94,15.67,67.01,Light_Deficiency
70.21,879.47,21.72,94.76,Fungal_Risk
92.05,1027.98,18.26,92.78,Root_Rot_Risk
13.64,2096.72,31.92,57.79,Water_Stress
65.73,3527.32,20.14,66.76,Healthy
61.44,503.0,15.62,57.87,Light_Deficiency
23.61,1679.98,33.26,69.87,Water_Stress
59.1,396.02,17.5,78.81,Light_Deficiency
63.75,3476.75,24.11,73.98,Healthy
64.39,3867.75,19.32,74.14,Healthy
14.86,4807.52,16.94,67.72,Water_Stress
72.17,1158.48,22.06,94.39,Fungal_Risk
64.19,769.74,17.35,78.87,Light_Deficiency
61.17,3205.94,24.9,69.3,Healthy
94.7,1311.36,22.63,84.5,Root_Rot_Risk
68.28,1102.71,19.95,90.57,Fungal_Risk
59.74,374.96,21.89,69.4,Light_Deficiency
67.99,3191.3,19.53,73.18,Healthy
93.67,1391.54,22.57,83.66,Root_Rot_Risk
25.65,3594.47,21.26,47.02,Water_Stress
62.13,3765.02,23.25,68.75,Healthy
53.44,540.61,15.5,66.37,Light_Deficiency
69.75,767.49,23.71,93.37,Fungal_Risk
30.49,684.22,21.97,34.21,Water_Stress
61.52,3252.35,20.63,72.36,Healthy
22.14,2404.47,26.5,68.15,Water_Stress
14.46,3344.53,32.48,53.69,Water_Stress
52.72,2024.3,25.54,58.04,Nutrient_Deficiency
31.3,3415.95,21.66,44.08,Water_Stress
86.33,1400.52,22.52,84.36,Root_Rot_Risk
76.9,1333.72,21.66,93.26,Fungal_Risk
62.14,4097.72,22.89,74.79,Healthy
45.92,1957.44,20.24,78.38,Nutrient_Deficiency
21.43,4224.05,25.52,58.61,Water_Stress
65.97,4366.17,24.1,74.64,Healthy
90.87,749.41,20.38,92.36,Root_Rot_Risk
60.71,600.06,22.73,91.51,Fungal_Risk
93.59,967.58,23.45,86.4,Root_Rot_Risk
50.62,1895.19,20.5,61.23,Nutrient_Deficiency
38.71,6904.52,33.4,21.15,Heat_Stress
70.92,591.55,22.14,92.24,Fungal_Risk
58.29,1822.32,26.42,61.0,Nutrient_Deficiency
67.18,4335.99,20.36,70.94,Healthy
25.89,1289.06,26.05,68.31,Water_Stress
52.13,812.48,17.53,67.17,Light_Deficiency
66.06,588.02,22.98,46.11,Light_Deficiency
43.48,3740.99,34.51,37.44,Heat_Stress
57.92,3464.97,25.27,69.14,Nutrient_Deficiency
15.82,3556.15,17.38,47.08,Water_Stress
93.58,1674.0,18.21,93.99,Root_Rot_Risk
65.83,3813.91,23.38,67.47,Healthy
90.88,1365.39,23.36,80.28,Root_Rot_Risk
68.73,677.48,19.38,92.25,Fungal_Risk
70.17,956.37,21.67,92.97,Fungal_Risk
48.18,3335.82,35.97,23.09,Heat_Stress
31.0,2115.23,21.48,78.09,Water_Stress
61.48,152.37,17.63,60.2,Light_Deficiency
63.1,244.28,20.56,78.53,Light_Deficiency
28.66,4779.59,15.53,56.67,Water_Stress
30.64,4457.13,28.01,43.39,Water_Stress
65.66,1116.43,23.53,91.28,Fungal_Risk
65.17,617.03,24.0,67.22,Light_Deficiency
90.06,869.13,22.72,90.29,Root_Rot_Risk
69.75,868.98,18.01,46.42,Light_Deficiency
62.08,3709.62,19.72,64.73,Healthy
89.2,1321.59,22.36,91.39,Root_Rot_Risk
62.95,3855.92,24.47,68.32,Healthy
66.95,3711.23,23.0,75.08,Healthy
64.49,3657.9,20.28,71.08,Healthy
93.53,1325.22,23.93,84.89,Root_Rot_Risk
50.17,433.04,22.75,56.87,Light_Deficiency
68.07,518.13,19.42,59.01,Light_Deficiency
56.06,3701.28,22.44,53.79,Nutrient_Deficiency
27.61,4105.32,20.94,45.36,Water_Stress
63.95,3878.25,18.92,72.32,Healthy
70.82,728.72,20.85,95.51,Fungal_Risk
64.13,4057.94,22.58,75.82,Healthy
48.41,1768.82,22.85,79.22,Nutrient_Deficiency
67.59,3412.94,25.4,64.7,Healthy
22.78,2730.54,20.18,50.88,Water_Stress
65.44,1326.92,18.1,60.01,Nutrient_Deficiency
18.84,5114.41,30.98,45.05,Water_Stress
69.12,200.8,21.21,55.23,Light_Deficiency
69.92,1189.94,20.42,95.85,Fungal_Risk
95.97,1395.07,22.93,88.07,Root_Rot_Risk
65.04,3142.73,24.06,73.27,Healthy
68.14,1360.06,23.24,88.46,Fungal_Risk
68.18,3953.33,24.79,70.59,Healthy
63.79,1933.48,23.26,62.76,Nutrient_Deficiency
57.29,511.15,19.29,61.25,Light_Deficiency
94.93,1365.33,21.25,86.63,Root_Rot_Risk
47.22,3125.81,38.05,24.47,Heat_Stress
26.51,3000.78,27.64,69.89,Water_Stress
90.9,1737.63,23.49,91.43,Root_Rot_Risk
65.04,3732.77,23.39,69.88,Healthy
62.45,3607.82,25.08,69.27,Healthy
70.09,637.02,23.8,93.66,Fungal_Risk
64.33,4232.75,18.15,69.56,Healthy
93.78,965.02,20.87,87.97,Root_Rot_Risk
43.5,3739.66,36.03,22.9,Heat_Stress
33.99,5686.82,36.25,32.93,Heat_Stress
68.29,3605.88,24.01,66.88,Healthy
68.41,4534.48,22.13,68.69,Healthy
68.91,4167.23,21.77,67.75,Healthy
18.1,3266.0,27.62,48.58,Water_Stress
63.75,4903.95,20.16,66.79,Healthy
69.92,869.61,23.33,91.61,Fungal_Risk
63.02,4169.87,20.72,70.53,Healthy
62.09,546.87,23.36,69.09,Nutrient_Deficiency
75.84,606.94,21.97,94.72,Fungal_Risk
41.31,4948.05,37.13,33.55,Heat_Stress
62.71,3766.3,23.72,75.31,Healthy
62.81,2266.89,21.6,58.44,Nutrient_Deficiency
90.77,1754.0,23.92,90.47,Root_Rot_Risk
89.55,1254.01,20.06,85.98,Root_Rot_Risk
38.67,5527.29,38.02,35.86,Heat_Stress
61.96,3997.76,23.27,70.89,Healthy
57.71,815.53,17.73,73.12,Light_Deficiency
65.47,4259.69,24.99,67.44,Healthy
60.88,627.43,18.24,64.01,Light_Deficiency
68.21,1553.04,22.15,64.0,Nutrient_Deficiency
18.28,3988.33,25.65,79.58,Water_Stress
62.37,4451.58,24.89,71.85,Healthy
97.4,1122.62,24.58,87.64,Root_Rot_Risk
63.79,1845.24,24.21,59.8,Nutrient_Deficiency
65.88,3192.34,21.63,71.31,Healthy
90.56,1215.16,20.67,82.76,Root_Rot_Risk
56.81,1752.23,24.38,79.86,Nutrient_Deficiency
75.22,915.57,20.53,95.73,Fungal_Risk
44.7,5015.96,35.28,36.38,Heat_Stress
75.5,1382.11,21.29,92.7,Fungal_Risk
92.92,1233.92,19.07,82.56,Root_Rot_Risk
64.21,4638.34,20.38,62.4,Healthy
11.24,2295.42,29.92,79.47,Water_Stress
39.97,4410.72,36.5,34.98,Heat_Stress
36.42,5767.57,33.47,27.0,Heat_Stress
62.51,3414.61,24.61,72.84,Healthy
69.19,600.7,19.95,65.77,Light_Deficiency
59.97,1235.93,22.79,46.73,Nutrient_Deficiency
54.81,210.24,15.54,69.46,Light_Deficiency
44.78,3906.67,38.09,30.35,Heat_Stress
56.21,2152.3,20.69,52.8,Nutrient_Deficiency
93.68,897.69,22.92,82.68,Root_Rot_Risk
13.46,3107.31,26.1,54.61,Water_Stress
68.07,930.92,21.21,93.21,Fungal_Risk
93.37,1364.32,18.96,88.88,Root_Rot_Risk
53.44,516.04,20.66,67.35,Light_Deficiency
60.86,750.89,23.27,68.47,Light_Deficiency
64.9,672.05,18.41,73.95,Light_Deficiency
22.75,2122.58,17.37,62.84,Water_Stress
35.79,5733.15,38.97,29.83,Heat_Stress
17.36,2184.16,23.82,37.59,Water_Stress
55.95,715.13,21.45,68.75,Light_Deficiency
57.08,2991.9,23.36,71.56,Nutrient_Deficiency
23.42,4220.3,30.31,50.57,Water_Stress
57.13,894.65,20.98,53.62,Light_Deficiency
21.19,4207.65,20.68,36.82,Water_Stress
33.61,5914.69,38.58,36.48,Heat_Stress
53.71,3186.25,23.57,63.82,Nutrient_Deficiency
19.69,2110.29,24.19,59.74,Water_Stress
36.82,4895.59,35.69,30.23,Heat_Stress
69.97,621.98,22.97,68.88,Light_Deficiency
65.71,3829.41,23.08,73.7,Healthy
94.8,1899.05,21.01,89.24,Root_Rot_Risk
30.23,2495.27,34.27,30.05,Heat_Stress
32.15,2923.8,17.3,24.75,Water_Stress
90.25,1336.87,22.12,85.29,Root_Rot_Risk
68.74,4241.25,19.05,64.5,Healthy
31.02,4208.87,34.31,28.99,Heat_Stress
97.79,1236.03,20.88,86.68,Root_Rot_Risk
69.11,4020.58,22.25,74.59,Healthy
93.26,1394.54,20.13,91.44,Root_Rot_Risk
27.62,2641.15,30.86,74.44,Water_Stress
44.2,4566.59,39.18,35.31,Heat_Stress
18.44,2993.71,18.82,71.87,Water_Stress
94.02,1726.0,20.09,90.3,Root_Rot_Risk
92.86,668.67,23.13,90.29,Root_Rot_Risk
71.02,1080.15,22.33,92.62,Fungal_Risk
63.54,1155.4,22.24,61.7,Nutrient_Deficiency
71.63,478.81,20.98,93.24,Fungal_Risk
68.03,4558.28,23.03,67.97,Healthy
31.4,3870.49,20.6,43.66,Water_Stress
21.27,4081.89,32.27,33.49,Water_Stress
91.42,956.46,21.52,84.15,Root_Rot_Risk
65.0,785.85,21.74,92.55,Fungal_Risk
66.81,1046.76,20.33,87.35,Fungal_Risk
36.16,4749.64,34.91,37.86,Heat_Stress
90.06,1432.14,20.42,91.11,Root_Rot_Risk
64.68,3564.35,21.86,71.95,Healthy
56.93,3123.43,26.04,76.43,Nutrient_Deficiency
65.34,683.77,17.54,76.58,Light_Deficiency
21.72,2735.63,27.37,56.94,Water_Stress
63.03,4393.59,19.86,74.55,Healthy
67.1,4405.76,21.47,75.02,Healthy
54.64,1885.5,26.09,70.19,Nutrient_Deficiency
67.74,3912.38,22.59,73.19,Healthy
60.72,510.27,22.33,75.58,Light_Deficiency
12.27,5978.89,24.26,62.13,Water_Stress
47.5,2498.54,23.25,62.97,Nutrient_Deficiency
59.12,1202.16,23.46,69.52,Nutrient_Deficiency
62.89,4038.74,22.56,77.46,Healthy
69.33,1693.98,22.2,64.93,Nutrient_Deficiency
71.56,1106.23,19.07,89.33,Fungal_Risk
60.26,3997.3,25.55,67.55,Healthy
88.82,1003.59,19.22,86.12,Root_Rot_Risk
63.5,4122.34,22.24,76.88,Healthy
45.94,5021.05,39.27,30.95,Heat_Stress
58.31,775.26,21.9,58.43,Nutrient_Deficiency
11.17,2232.07,22.66,58.37,Water_Stress
74.13,870.37,22.15,90.96,Fungal_Risk
64.38,4993.27,18.48,68.76,Healthy
94.56,1851.09,24.09,84.52,Root_Rot_Risk
